['scowl', 'chink', 'furst', 'bimbo', 'pudgy'],19
['crimp', 'drugs', 'bothy', 'prowl', 'infix'],19
['in(p)', 'squid', 'worms', 'sixth', 'rocky'],19
['burly', 'owing', 'dumpy', 'croft', 'shock'],19
['up(p)', 'thick', 'scurf', 'bryon', 'mogul'],19
['ubykh', 'pygmy', 'downs', 'frizz', 'stilt'],19
['guild', 'yo-yo', 'pitch', 'zombi', 'winks'],19
['groom', 'thorn', "bvd's", 'ruddy', 'flick'],19
['vouch', 'snowy', 'on(p)', 'dixit', 'flick'],19
['downy', 'forti', 'gobio', 'clock', 'jumps'],19
['softy', 'scold', 'oxbow', 'nymph', 'livor'],18
['in(p)', 'vwith', 'imply', 'chops', 'bring'],18
['glitz', 'fumid', 'knock', 'crows', 'privy'],19
['prim\x03', 'blitz', 'wolof', 'punch', 'dusky'],20
['doubt', 'clink', 'gyrus', 'frizz', 'jumps'],19
['forth', 'civic', 'misdo', 'pyxis', 'blink'],18
['up(p)', 'filth', 'oxbow', 'smoky', 'girth'],19
['so(p)', 'gruff', 'botch', 'nymph', 'oxlip'],19
['dinky', 'witch', 'pongo', 'bloom', 'fours'],19
['ictus', 'quiff', "bvd's", 'thunk', 'grimy'],18
['winch', 'sixty', 'dumps', 'jiffy', 'bring'],18
['floss', 'hoity', "bvd's", 'clown', 'gr/to'],18
['bifid', 'klutz', 'bryum', 'swing', 'couth'],19
['frith', 'prick', "bvd's", 'nixon', 'gluck'],19
['blurb', 'bosky', 'on(p)', 'dight', 'micro'],19
['windy', 'climb', 'fuzzy', 'gorki', 'spots'],19
['in(p)', 'clink', 'juror', 'whomp', 'stogy'],19
['downy', 'sixty', 'on(p)', 'filch', 'privy'],18
['biddy', 'klutz', 'on(p)', 'swish', 'jorum'],20
['fuggy', 'jumbo', 'on(p)', 'cooks', 'divot'],19
['drown', 'pubis', 'shyly', 'quick', 'gr/to'],19
['so(p)', 'flood', 'rubus', 'wight', 'cooky'],19
['up(p)', 'dimly', 'frisk', 'coign', 'bronx'],19
['cloth', 'wimpy', 'froth', 'bovid', 'kongo'],18
['windy', 'fight', 'jolly', 'quick', 'strix'],19
['strow', 'squid', 'shuck', 'fling', 'pommy'],19
['so(p)', 'blitz', 'funky', 'cursd', 'fjord'],19
['wring', 'sloth', 'brick', 'tumid', 'puffy'],19
['whisk', 'blond', 'cigit', 'molly', 'vizor'],18
['so(p)', 'chomp', 'filmy', 'orbit', 'knows'],18
['prim\x03', 'strop', "bvd's", 'munch', 'growl'],19
['mooch', 'plonk', "bvd's", 'hight', 'growl'],18
['winch', 'blitz', "bvd's", 'murky', 'sigyn'],19
['buxus', 'clink', 'burgh', 'pivot', 'dizzy'],19
['swoop', 'vwith', 'rugby', 'mucin', 'fjord'],19
['glitz', 'chomp', 'drony', 'bunny', 'winks'],19
['burin', 'sixty', 'psych', 'gloom', 'fjord'],19
['up(p)', 'sloth', 'knock', 'grind', 'blowy'],19
['vixit', 'drugs', 'flunk', 'whomp', 'grimy'],19
['horns', 'wimpy', 'oxbow', 'clout', 'fjord'],19
['hutch', 'blitz', 'likin', 'pyxis', 'fjord'],19
['ducks', 'frill', "bvd's", 'whomp', 'bronx'],19
['up(p)', 'climb', 'funds', 'brush', 'stogy'],19
['young', 'blitz', 'crown', 'dhoti', 'jumps'],19
['prim\x03', 'crowd', 'bothy', 'silky', 'frigg'],18
['scowl', 'pygmy', 'on(p)', 'wight', 'brrok'],18
['wordy', 'jumbo', 'lungi', 'pivot', 'flick'],19
['fungi', 'lymph', "bvd's", 'prowl', 'cooky'],20
['in(p)', 'chink', "bvd's", 'strum', 'flick'],19
['ubykh', 'jingo', 'on(p)', 'swirl', 'music'],19
['gumbo', 'dowry', 'spitz', 'clock', 'fishy'],19
['in(p)', 'hills', 'dumpy', 'cubby', 'gr/to'],19
['surly', 'fight', 'ibid.', 'numps', 'gluck'],18
['mumbo', 'dough', 'crown', 'pyxis', 'zloty'],19
['mould', 'bogus', 'on(p)', 'chuff', 'stirk'],19
['gully', 'vwith', 'smock', 'dropp', 'unfit'],19
['in(p)', 'twixt', 'fullc', 'mousy', 'krubi'],19
['in(p)', 'dowry', 'spitz', 'cough', 'blodd'],19
['in(p)', 'stock', 'gourd', 'forum', 'blowy'],20
['prim\x03', 'rough', 'funds', 'bowls', 'zloty'],19
['shrug', 'plonk', "bvd's", 'whomp', 'quirt'],19
['shoji', 'wimpy', 'ovoid', 'gorki', 'blunt'],19
['so(p)', 'birch', 'idols', 'jiffy', 'ingot'],18
['up(p)', 'filth', 'rugby', 'smirk', 'crony'],19
['biddy', 'jingo', 'on(p)', 'cooks', 'flirt'],18
['thumb', 'drill', 'on(p)', 'cooks', 'huffy'],19
['so(p)', 'crowd', 'thong', 'vobis', 'vosky'],18
['dummy', 'doric', 'on(p)', 'bligh', 'wrist'],19
['in(p)', 'immix', 'gobio', 'lucky', 'hurst'],19
['in(p)', 'mysis', 'brick', 'third', 'flick'],17
['so(p)', 'twins', 'choky', 'fidus', 'grimy'],19
['ducks', 'lymph', 'quint', 'toucb', 'vizor'],19
['glyph', 'bruin', 'spitz', 'virum', 'fjord'],19
['pluck', 'dowry', 'jutty', 'vobis', 'no-go'],19
['wring', 'multi', 'funky', 'dhobi', 'quips'],19
['phlox', 'block', 'downs', 'croft', 'middy'],18
['chunk', 'spicy', 'blood', 'zombi', 'grift'],19
['flown', 'bumpy', 'grits', 'lookd', 'gulch'],19
['ghost', 'bumpy', 'fluff', 'covin', 'fjord'],19
['flown', 'vigil', "bvd's", 'pyxis', 'shirt'],18
['child', 'blitz', 'jinks', 'visor', 'foggy'],18
['sport', 'choix', 'funds', 'bowls', 'grimy'],19
['prim\x03', 'klutz', 'cushy', 'sound', 'growl'],19
['compt', 'virgo', 'flunk', 'hulky', 'squib'],19
['mulct', 'trunk', "bvd's", 'proxy', 'whirr'],20
['swift', 'hubby', 'on(p)', 'sulks', 'grimy'],19
['mopsy', 'bijou', 'round', 'hight', 'flick'],19
['milch', 'rusty', "bvd's", 'grunt', 'whiff'],18
['in(p)', 'throw', 'misty', 'fichu', 'gluck'],19
['chunk', 'wimpy', "bvd's", 'stick', 'lough'],19
['so(p)', 'filth', 'zilch', 'bovid', 'bring'],18
['fuggy', 'cornu', "bvd's", 'whomp', 'risqu'],19
['glitz', 'birch', 'frown', 'grind', 'jumps'],19
['prim\x03', 'vying', "bvd's", 'foils', 'stoic'],18
['so(p)', 'motor', 'scuff', 'bowls', 'dying'],19
['chunk', 'twixt', 'grist', 'molly', 'fjord'],19
['sough', 'doric', 'on(p)', 'kitty', 'blowy'],19
['so(p)', 'dully', 'mnium', 'quick', 'girth'],19
['up(p)', 'flush', 'ovoid', 'stick', 'bring'],19
['scoop', 'blind', 'fuzzy', 'width', 'grump'],19
['prim\x03', 'vwith', 'psych', 'lookd', 'grift'],18
['so(p)', 'vwith', 'scurf', 'nodus', 'boggy'],19
['sulky', 'bongo', 'on(p)', 'jhuth', 'scrod'],18
['fitly', 'cinch', 'swink', 'blimp', 'fjord'],18
['winch', 'visit', "bvd's", 'drily', 'grump'],18
['whisk', 'scrub', 'junto', 'clump', 'pudgy'],19
['so(p)', 'filth', 'blood', 'lucky', 'gr/to'],19
['drown', 'pinch', "bvd's", 'glory', 'moist'],18
['in(p)', 'vwith', 'lousy', 'jimmy', 'scrod'],19
['sophi', 'vying', 'ibid.', 'tumid', 'flick'],19
['compt', 'dully', 'oxbow', 'swing', 'vizor'],19
['so(p)', 'snick', 'dowdy', 'broil', 'fugit'],19
['up(p)', 'skirt', "bvd's", 'filch', 'winks'],19
['in(p)', 'blond', 'gyrus', 'mulch', 'whiff'],19
['strow', 'clink', 'on(p)', 'bovid', 'girth'],18
['bulky', 'witch', 'on(p)', 'grosz', 'krupp'],19
['bulky', 'vrouw', 'lynch', 'quoth', 'jumps'],18
['plush', 'finds', 'oxbow', 'gorki', 'zloty'],19
['croon', 'bumps', 'lofty', 'width', 'gluck'],19
['scorn', 'wimpy', "bvd's", 'hough', 'hi-fi'],19
['ubykh', 'gruff', 'vomit', 'clump', 'sword'],19
['plomb', 'crock', 'downs', 'dight', 'privy'],18
['so(p)', 'jumbo', 'giddy', 'crows', 'flick'],19
['fuggy', 'pithy', 'buxom', 'clown', 'risqu'],19
['vivid', 'spicy', 'funky', 'zombi', 'growl'],19
['vouch', 'frost', 'on(p)', 'drily', 'boozy'],19
['chirp', 'blitz', 'synod', 'whomp', 'hi-fi'],18
['khoum', 'gifts', "bvd's", 'zombi', 'pliny'],19
['in(p)', 'vwith', 'bryum', 'chuff', 'todus'],19
['groom', 'blitz', 'swink', 'compo', 'fjord'],18
['golly', 'dphil', 'brown', 'stomp', 'frock'],18
['xviii', 'rowdy', 'on(p)', 'clich', 'minsk'],18
['frith', 'cupid', 'musky', 'bowls', 'dying'],19
['in(p)', 'bumps', 'curly', 'sixth', 'flick'],18
['forty', 'bongo', 'on(p)', 'smoky', 'gulch'],18
['prim\x03', 'bongo', 'fools', 'dicis', 'withy'],18
['trick', 'finds', 'imply', 'hight', 'vizor'],18
['quirk', 'worst', 'psych', 'grind', 'bluff'],19
['chump', 'woods', 'musky', 'fling', 'strix'],19
['horny', 'dimly', "bvd's", 'pluto', 'frock'],19
['mumbo', 'njord', 'pitch', 'silky', 'wrong'],19
['chunk', 'drill', 'oxbow', 'frizz', 'gusty'],19
['so(p)', 'moods', 'looby', 'sixth', 'wrong'],18
['scowl', 'quiff', 'jutty', 'drunk', 'bight'],19
['prim\x03', 'block', 'lofty', 'widow', 'novus'],19
['focus', 'lords', 'on(p)', 'jimmy', 'bough'],19
['phlox', 'turki', "bvd's", 'coign', 'quirt'],19
['ducks', 'owing', 'bulls', 'whomp', 'ritzy'],19
['vixit', 'buggy', 'crown', 'dipus', 'flick'],19
['so(p)', 'crowd', 'myrrh', 'ixion', 'flout'],19
['doubt', 'twins', 'on(p)', 'holly', 'frock'],19
['glyph', 'visit', "bvd's", 'quick', 'primo'],19
['buxus', 'sting', 'dumpy', 'visor', 'flick'],19
['drown', 'bumpy', 'cluck', 'tough', 'sioux'],19
['looks', 'pygmy', "bvd's", 'fichu', 'nitor'],20
['bulky', 'choux', 'spoon', 'mongo', 'fjord'],18
['child', 'bongo', 'mucky', 'frizz', 'strip'],19
['glyph', 'vwith', 'fools', 'quick', 'omnib'],19
['doing', 'wimpy', "bvd's", 'filch', 'butut'],19
['glyph', 'frump', 'downs', 'scots', 'brrok'],18
['whisk', 'frump', 'fullc', 'joist', 'dying'],19
['lobby', 'sight', 'mucky', 'whomp', 'fjord'],19
['butyl', 'frump', 'knish', 'swing', 'dizzy'],18
['buxus', 'chock', 'on(p)', 'frizz', 'divot'],19
['motif', 'zippo', 'rugby', 'chili', 'winks'],19
['moody', 'flush', 'on(p)', 'cooks', 'girth'],19
['so(p)', 'squid', 'scrim', 'bilgy', 'futon'],19
['xviii', 'blush', 'pitch', 'murky', 'no-go'],19
['rigor', 'choix', "bvd's", 'plunk', 'booty'],19
['fungi', 'throw', 'jiqui', 'lumpy', 'scobs'],19
['ghost', 'crowd', 'oxbow', 'nymph', 'flint'],18
['so(p)', 'vogul', 'botch', 'murky', 'sioux'],19
['in(p)', 'fight', 'giddy', 'crump', 'squib'],18
['lying', 'prick', 'vomit', 'whirl', 'squib'],19
['flown', 'birch', 'odium', 'plunk', 'gusty'],19
['lying', 'nimis', "bvd's", 'frizz', 'pooch'],18
['chump', 'blown', 'skiff', 'print', 'dying'],19
['whims', 'romps', 'fuzzy', 'toxic', 'blink'],19
['blurb', 'pigmy', 'junto', 'chuff', 'winks'],19
['wordy', 'blitz', 'spunk', 'chili', 'mogul'],19
['xviii', 'owing', 'psych', 'drunk', 'zloty'],19
['lurch', 'ivory', "bvd's", 'nymph', 'gr/to'],19
['bunco', 'virgo', 'filmy', 'wight', 'skimp'],19
['phlox', 'dimly', 'brick', 'thing', 'winks'],18
['chirp', 'twixt', 'funky', 'gloom', 'divot'],19
['toxin', 'pocos', "bvd's", 'frizz', 'gulph'],19
['up(p)', 'dolor', 'worms', 'cubby', 'night'],19
['vixit', 'bumps', 'frown', 'grosz', 'chord'],19
['ghost', 'zooid', 'buxom', 'clown', 'crypt'],19
['ghost', 'kiddy', 'on(p)', 'swirl', 'cobol'],18
['dotty', 'vigil', 'oxbow', 'knurr', 'jumps'],19
['pulpy', 'scott', "bvd's", 'wight', 'infix'],19
['guild', 'yukon', 'oxbow', 'mulch', 'spurt'],19
['phlox', 'grown', 'mucky', 'joist', 'cobol'],19
['phlox', 'curvy', 'myoid', 'kinds', 'gr/to'],19
['glitz', 'vwith', 'oxbow', 'murky', 'finch'],19
['flock', 'dingy', 'oxbow', 'strom', 'dizzy'],18
['bunch', 'sliky', 'dolly', 'whomp', 'gr/to'],19
['buxus', 'frump', 'lofty', 'quick', 'shown'],19
['phlox', 'truck', 'fuzzy', 'virus', 'gondi'],19
['in(p)', 'woods', 'ghoul', 'storm', 'frock'],19
['flock', 'crowd', "bvd's", 'toxic', 'humph'],19
['plomb', 'lindy', 'wolof', 'husky', 'gr/to'],19
['busch', 'pigmy', 'likin', 'stuff', 'sword'],19
['ugric', 'frump', "bvd's", 'brink', 'truly'],18
['windy', 'bioko', 'visum', 'filch', 'gr/to'],20
['so(p)', 'found', 'cushy', 'virum', 'bight'],19
['downy', 'plump', 'skiff', 'quoth', 'corgi'],19
['folks', 'bumpy', "bvd's", 'stick', 'wrong'],20
['khoum', 'blond', 'on(p)', 'chuff', 'gr/to'],18
['swift', 'drill', 'on(p)', 'bovid', 'grimy'],18
['skuld', 'burnt', 'fuzzy', 'wight', 'pooch'],19
['looks', 'sighd', 'frown', 'zombi', 'potty'],18
['in(p)', 'vigil', 'gouty', 'dhobi', 'scrum'],19
['rummy', 'locks', "bvd's", 'stomp', 'whiff'],19
['so(p)', 'witch', 'fuzzy', 'unrig', 'cobol'],19
['lowly', 'mucor', "bvd's", 'troop', 'infix'],19
['in(p)', 'blitz', 'wings', 'fichu', 'micro'],19
['prim\x03', 'jumbo', 'flunk', 'wight', 'dizzy'],20
['butyl', 'found', 'hooks', 'vocis', 'grump'],19
['in(p)', 'lymph', 'fluid', 'swing', 'vizor'],19
['brows', 'firth', 'dolly', 'compo', 'kings'],18
['kimbo', 'punic', "bvd's", 'swirl', 'fusty'],19
['click', 'bumpy', "bvd's", 'swirl', 'infix'],18
['forth', 'slump', "bvd's", 'lucky', 'bough'],18
['wring', 'tumor', "bvd's", 'chuff', 'slily'],19
['so(p)', 'vigil', 'frond', 'zombi', 'chill'],18
['milch', 'blown', 'hooks', 'frizz', 'pudgy'],19
['kurux', 'filth', "bvd's", 'bunny', 'jorum'],19
['whims', 'flour', 'botch', 'pyxis', 'kongo'],19
['bunch', 'squid', "bvd's", 'whomp', 'grift'],19
['drift', 'dimly', 'oxbow', 'think', 'jumps'],19
['buxus', 'jingo', "bvd's", 'nymph', 'gluck'],19
['whisk', 'slimy', "bvd's", 'stung', 'strip'],18
['whisk', 'front', 'buxom', 'coign', 'pylon'],19
['kimbo', 'ology', "bvd's", 'chino', 'grift'],18
['so(p)', 'block', 'sprig', 'nymph', 'nitid'],18
['lygus', 'chomp', 'brown', 'lucky', 'fjord'],18
['up(p)', 'yo-yo', 'ulmus', 'thing', 'frock'],19
['rhino', 'prick', "bvd's", 'whirl', 'muzzy'],19
['quirk', 'bumpy', 'froid', 'whigs', 'jotun'],19
['vixit', 'lymph', 'kudzu', 'chuff', 'irons'],19
['blurt', 'dingy', 'on(p)', 'quick', 'minsk'],19
['pluck', 'jumbo', 'drony', 'width', 'vosky'],19
['glitz', 'dowry', 'dumps', 'throb', 'frock'],19
['ducks', 'blitz', 'rugby', 'print', 'whiff'],18
['godly', 'thick', 'on(p)', 'bloom', 'scrod'],18
['flown', 'scrub', 'on(p)', 'jimmy', 'fifth'],19
['porch', 'filth', "bvd's", 'thunk', 'jumps'],19
['funny', 'mopus', 'brick', 'wight', 'lipid'],19
['so(p)', 'blitz', 'funky', 'width', 'smilo'],19
['miwok', 'hitch', 'dumps', 'bilgy', 'fjord'],19
['kurux', 'tongu', 'downs', 'filch', 'jumps'],19
['in(p)', 'dingy', 'joint', 'mulch', 'knows'],19
['in(p)', 'twins', 'divvy', 'fichu', 'limbo'],19
['in(p)', 'sight', 'myoid', 'clock', 'floor'],18
['grids', 'climb', 'on(p)', 'thunk', 'vizor'],20
['prim\x03', 'choix', 'lofty', 'brisk', 'sigyn'],18
['buddy', 'virgo', 'filmy', 'toxic', 'winks'],19
['so(p)', 'dphil', 'oxbow', 'lumpy', 'frock'],19
['chios', 'wimpy', 'kudzu', 'tulit', 'bring'],19
['vultu', 'chomp', 'skiff', 'world', 'bring'],19
['trick', 'humid', 'oxbow', 'nymph', 'fusil'],19
['holds', 'tinny', 'oxbow', 'spick', 'frigg'],18
['so(p)', 'flush', 'dicto', 'murky', 'gr/to'],19
['light', 'pussy', 'bunko', 'frizz', 'mucid'],19
['forth', 'woods', 'prong', 'jimmy', 'cobol'],18
['in(p)', 'slump', "bvd's", 'court', 'withy'],20
['vixit', 'crumb', 'musky', 'fling', 'lipid'],18
['kimbo', 'corps', "bvd's", 'coign', 'zloty'],18
['vinyl', 'climb', 'on(p)', 'dixit', 'sword'],18
['looks', 'touch', 'on(p)', 'frizz', 'dying'],19
['cloth', 'mucor', "bvd's", 'topsy', 'no-go'],18
['winds', 'fight', 'jolly', 'crump', 'borns'],19
['doing', 'chomp', "bvd's", 'silky', 'torso'],18
['phlox', 'worst', 'filmy', 'covin', 'blink'],18
['in(p)', 'blind', 'funky', 'munch', 'stirk'],18
['rummy', 'pinch', "bvd's", 'twist', 'flout'],19
['surly', 'pygmy', 'junto', 'bovid', 'hi-fi'],19
['so(p)', 'hitch', 'dowdy', 'fling', 'plumb'],19
['in(p)', 'fight', 'lyric', 'tumid', 'vosky'],20
['kimbo', 'clink', "bvd's", 'hurry', 'gr/to'],19
['chunk', 'drugs', "bvd's", 'compo', 'flint'],19
['in(p)', 'vwith', 'lyric', 'brisk', 'stogy'],18
['ubykh', 'gifts', 'on(p)', 'turpi', 'mucid'],19
['flown', 'corno', 'ibid.', 'stump', 'vosky'],19
['gumbo', 'birth', "bvd's", 'pyxis', 'frock'],19
['in(p)', 'burnt', 'zilch', 'swing', 'middy'],19
['toyon', 'choux', 'on(p)', 'swing', 'fjord'],19
['flock', 'dowry', 'on(p)', 'brush', 'crypt'],18
['lygus', 'bumpy', 'frown', 'quick', 'sotho'],19
['duchy', 'visit', 'on(p)', 'broil', 'gr/to'],19
['ghyll', 'spout', 'junto', 'zombi', 'frock'],19
['lying', 'witch', "bvd's", 'spick', 'works'],18
['so(p)', 'humid', 'quint', 'booly', 'crook'],19
['dinky', 'frump', "bvd's", 'lucid', 'night'],19
['glyph', 'front', "bvd's", 'cumin', 'foots'],19
['in(p)', 'lymph', 'oxbow', 'hough', 'frock'],19
['knoll', 'jingo', 'cuddy', 'whomp', 'strix'],19
['winch', 'visit', 'fluid', 'proxy', 'gismo'],19
['so(p)', 'twixt', 'droop', 'filch', 'boozy'],18
['guild', 'wimpy', 'jinks', 'nixon', 'bitch'],19
['so(p)', 'crumb', 'frond', 'lucky', 'strix'],19
['in(p)', 'quiff', 'psych', 'world', 'month'],19
['forth', 'chink', 'on(p)', 'sibyl', 'doggo'],18
['click', 'niffy', "bvd's", 'dhobi', 'tromp'],18
['so(p)', 'sliky', "bvd's", 'frizz', 'nintu'],19
['frith', 'clink', 'giddy', 'nixon', 'jumps'],19
['kills', 'owing', "bvd's", 'toxic', 'syrup'],19
['lurch', 'wimpy', "bvd's", 'hunch', 'girth'],18
['whims', 'silty', "bvd's", 'grunt', 'puffy'],18
['vigor', 'locks', 'dumpy', 'zombi', 'shown'],19
['cocky', 'plump', "bvd's", 'hight', 'borns'],19
['miwok', 'turki', "bvd's", 'coign', 'pylon'],19
['so(p)', 'njord', 'mucky', 'dooly', 'night'],19
['snout', 'njord', 'filmy', 'quick', 'bough'],19
['vivid', 'bumpy', 'junco', 'wight', 'frons'],19
['hussy', 'klutz', "bvd's", 'nymph', 'cross'],18
['forms', 'plonk', 'mccoy', 'width', 'bronx'],18
['vixit', 'pygmy', 'bonds', 'shots', 'flick'],18
['up(p)', 'block', 'slung', 'drily', 'whiff'],19
['so(p)', 'truck', 'synod', 'forum', 'lough'],18
['miwok', 'choix', 'on(p)', 'doily', 'short'],18
['in(p)', 'snook', 'wilig', 'sixth', 'fjord'],18
['so(p)', 'wimpy', 'junto', 'chuff', 'blink'],19
['xviii', 'blitz', 'tying', 'swish', 'fjord'],18
['quirk', 'lymph', 'junto', 'vocis', 'wrong'],19
['flock', 'muddy', 'on(p)', 'jouir', 'bough'],19
['hussy', 'forti', "bvd's", 'crump', 'knows'],19
['in(p)', 'jumbo', 'smock', 'width', 'guppy'],19
['xyris', 'gifts', "bvd's", 'filch', 'pommy'],18
['ubykh', 'crisp', 'on(p)', 'fidus', 'molto'],19
['up(p)', 'fight', 'ibid.', 'hulky', 'minos'],19
['in(p)', 'sight', 'myrrh', 'stick', 'blows'],18
['glitz', 'bosky', 'downs', 'fichu', 'tromp'],20
['polyp', 'vrouw', 'jinks', 'dutch', 'plumb'],19
['in(p)', 'scold', 'brown', 'smoky', 'cutch'],19
['in(p)', 'vwith', 'shuck', 'cubit', 'grody'],19
['miwok', 'jingo', 'ibid.', 'chops', 'floor'],18
['drink', 'vrouw', 'jiqui', 'lumpy', 'bitch'],19
['swift', 'crumb', 'on(p)', 'dutch', 'glout'],19
['chunk', 'wimpy', 'livid', 'fount', 'strix'],19
['up(p)', 'njord', 'furst', 'might', 'blows'],19
['butyl', 'khudd', 'wings', 'croft', 'prism'],19
['glitz', 'corps', 'oxbow', 'murky', 'futon'],19
['drink', 'jumbo', 'fuzzy', 'thing', 'lucus'],19
['phlox', 'burnt', 'visum', 'quick', 'muzzy'],19
['whisk', 'pygmy', 'idyll', 'covin', 'bronx'],18
['mulct', 'tizzy', "bvd's", 'think', 'frock'],19
['drink', 'ology', 'buxom', 'chops', 'divot'],19
['up(p)', 'nobly', 'wolof', 'might', 'crook'],19
['golly', 'crowd', 'vomit', 'thunk', 'jumps'],19
['flown', 'bumpy', "bvd's", 'munch', 'guyot'],18
['wryly', 'plonk', "bvd's", 'furto', 'girth'],19
['quirk', 'pithy', "bvd's", 'prowl', 'minsk'],19
['lurch', 'buggy', 'on(p)', 'brisk', 'divot'],19
['whisk', 'jumbo', 'fluid', 'mucin', 'privy'],19
['vixit', 'zooid', 'rugby', 'whomp', 'snuff'],19
['child', 'vying', 'spitz', 'mount', 'frock'],19
['dicky', 'quiff', 'brunt', 'stomp', 'lough'],19
['whims', 'juicy', 'grist', 'drunk', 'plumb'],18
['stork', 'bijou', 'wound', 'clump', 'fishy'],19
['in(p)', 'clink', "bvd's", 'throb', 'flick'],18
['rigor', 'witch', 'flunk', 'vobis', 'moldy'],19
['so(p)', 'blitz', 'myoid', 'quick', 'fours'],19
['bunco', 'proud', 'skiff', 'wight', 'moldy'],19
['fuggy', 'chink', 'ibid.', 'prowl', 'short'],19
['butch', 'kiddy', 'on(p)', 'lingo', 'prism'],19
['in(p)', 'vrouw', 'worms', 'hulky', 'fugit'],19
['chirp', 'blitz', 'muggy', 'lookd', 'frons'],19
['in(p)', 'juicy', 'zilch', 'forum', 'gr/to'],19
['ichor', 'lusty', "bvd's", 'plunk', 'whiff'],19
['thumb', 'njord', 'on(p)', 'hulky', 'grift'],19
['ubykh', 'fumid', 'musty', 'covin', 'growl'],19
['wring', 'found', 'pitch', 'lisom', 'boozy'],19
['ghost', 'cupid', 'brown', 'jiffy', 'minsk'],19
['drink', 'sixty', 'on(p)', 'filch', 'lough'],19
['boric', 'scold', 'on(p)', 'mouth', 'vosky'],19
['drown', 'pilus', 'buxom', 'dight', 'frock'],19
['up(p)', 'vogul', 'shuck', 'turns', 'boozy'],18
['xyris', 'klutz', 'piton', 'bovid', 'hi-fi'],19
['flock', 'dictu', "bvd's", 'nymph', 'quoit'],19
['glitz', 'bijou', 'showy', 'covin', 'skimp'],19
['in(p)', 'topic', "bvd's", 'whirl', 'snuff'],19
['plomb', 'chock', 'fuzzy', 'grind', 'units'],19
['filly', 'chink', "bvd's", 'quoth', 'vizor'],19
['windy', 'humid', 'spitz', 'clock', 'bronx'],19
['in(p)', 'ology', 'bushy', 'scots', 'fjord'],19
['in(p)', 'ivory', 'scrim', 'wight', 'squib'],19
['glitz', 'pigmy', 'ibid.', 'lucky', 'shown'],19
['turvy', 'opium', "bvd's", 'wight', 'frock'],19
['plomb', 'vying', 'cluck', 'kinds', 'worth'],19
['fungi', 'stock', "bvd's", 'blimp', 'shirt'],19
['chump', 'dowry', 'frisk', 'stung', 'zloty'],19
['wooly', 'thick', "bvd's", 'clump', 'nitor'],19
['chunk', 'frump', "bvd's", 'scots', 'moldy'],18
['ubykh', 'choix', "bvd's", 'stump', 'bring'],19
['up(p)', 'sniff', 'cluck', 'throb', 'pudgy'],19
['phlox', 'limit', "bvd's", 'chili', 'wrong'],18
['phlox', 'zooid', 'combo', 'swing', 'gr/to'],18
['compt', 'blitz', "bvd's", 'grind', 'vosky'],18
['grids', 'villi', 'on(p)', 'cubby', 'worth'],19
['softy', 'rough', "bvd's", 'simon', 'flick'],19
['bulky', 'witch', 'frond', 'topsy', 'mogul'],19
['in(p)', 'block', 'myrrh', 'crows', 'dying'],18
['motif', 'block', "bvd's", 'grunt', 'humph'],19
['pluck', 'throw', 'on(p)', 'modus', 'guyot'],18
['dummy', 'vigil', 'swink', 'chops', 'ritzy'],19
['lying', 'jumbo', 'on(p)', 'dixit', 'shown'],19
['winch', 'flood', 'bryum', 'photo', 'vosky'],19
['godly', 'scott', 'flunk', 'whomp', 'strix'],19
['porgy', 'bumpy', "bvd's", 'filch', 'nitid'],19
['winch', 'pygmy', "bvd's", 'clock', 'floor'],19
['whorl', 'yukon', "bvd's", 'crump', 'growl'],18
['plush', 'vogul', 'wound', 'quick', 'ritzy'],19
['flock', 'burnt', "bvd's", 'proxy', 'sitzt'],19
['filly', 'vwith', 'buxom', 'crump', 'sigyn'],19
['kurux', 'chink', "bvd's", 'molly', 'quoit'],19
['lurch', 'truth', "bvd's", 'murky', 'wrong'],18
['up(p)', 'thick', "bvd's", 'crows', 'omnis'],19
['up(p)', 'fight', 'jolly', 'covin', 'squib'],19
['flock', 'swoon', 'ibid.', 'might', 'oxlip'],18
['in(p)', 'sliky', 'bothy', 'clout', 'fjord'],19
['twirl', 'curvy', 'jinks', 'dixit', 'grump'],18
['so(p)', 'virtu', 'choky', 'dight', 'limbo'],19
['chunk', 'sushi', "bvd's", 'jimmy', 'flirt'],18
['so(p)', 'rough', "bvd's", 'coyly', 'strix'],19
['mopsy', 'snowy', "bvd's", 'right', 'finch'],18
['xviii', 'motor', 'on(p)', 'bilgy', 'knows'],18
['so(p)', 'crumb', 'gourd', 'lucky', 'shown'],18
['so(p)', 'thick', 'drums', 'proxy', 'luzon'],19
['drift', 'limbs', 'on(p)', 'witty', 'vosky'],18
['up(p)', 'vying', 'froth', 'crows', 'moldy'],20
['vouch', 'blitz', 'worms', 'quick', 'pudgy'],20
['so(p)', 'thigh', 'worms', 'proxy', 'flick'],18
['whorl', 'dphil', "bvd's", 'tonic', 'grimy'],18
['drink', 'climb', 'furst', 'grosz', 'whoop'],19
['nusku', 'njord', "bvd's", 'clump', 'worth'],18
['ducks', 'fight', 'phony', 'bloom', 'privy'],19
['forms', 'throw', 'on(p)', 'bilgy', 'stirk'],18
['glyph', 'scrub', 'mucky', 'dixit', 'unfit'],18
['winch', 'finds', 'buxom', 'lumpy', 'ritzy'],19
['filly', 'jingo', 'bonds', 'crump', 'worth'],19
